Site,MedianLogRho,MedianRho,rho_T1s,rho_T10s,rho_T100s,Nperiods,Lat,Lon
Kalahari Game Reserve Botswana Africa,8.287670518510673,193941396.51426172,122035793.7954169,270914607.897848,251207395.89043903,84,-22.20645,22.68816388888889
Kalahari Game Reserve Botswana Africa,8.287670518510673,193941396.51426172,122035793.7954169,270914607.897848,251207395.89043903,84,-22.0557,22.129858333333335
Kalahari Game Reserve Botswana Africa,8.287670518510673,193941396.51426172,122035793.7954169,270914607.897848,251207395.89043903,84,-22.00545,21.94363611111111
Kalahari Game Reserve Botswana Africa,8.287670518510673,193941396.51426172,122035793.7954169,270914607.897848,251207395.89043903,84,-22.163644444444444,22.499469444444447
Kalahari Game Reserve Botswana Africa,8.287670518510673,193941396.51426172,122035793.7954169,270914607.897848,251207395.89043903,84,-22.64295,24.003441666666667
Kalahari Game Reserve Botswana Africa,8.287670518510673,193941396.51426172,122035793.7954169,270914607.897848,251207395.89043903,84,-22.636977777777776,24.361777777777775
Kalahari Game Reserve Botswana Africa,8.287670518510673,193941396.51426172,122035793.7954169,270914607.897848,251207395.89043903,84,-22.109811111111114,22.315691666666662
Kang to Ghazi Botswana Africa,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,-22.83156111111111,22.04305555555556
Kang to Ghazi Botswana Africa,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,-23.217366666666663,22.371694444444444
Kang to Ghazi Botswana Africa,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,-22.933200000000003,22.13288888888889
Kang to Ghazi Botswana Africa,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,-23.0877,22.252416666666665
Kang to Ghazi Botswana Africa,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,-23.49950555555556,22.604861111111113
Kang to Ghazi Botswana Africa,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,-22.634866666666667,21.92005277777778
Kang to Ghazi Botswana Africa,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,-22.53017222222222,21.833108333333332
Kang to Ghazi Botswana Africa,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,-23.36008888888889,22.488666666666667
Kang to Ghazi Botswana Africa,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,-22.02608888888889,21.53738611111111
Kang to Ghazi Botswana Africa,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,-22.388116666666665,21.718552777777777
Kang to Ghazi Botswana Africa,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,-23.649144444444445,22.71975
Kang to Ghazi Botswana Africa,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,-22.18506111111111,21.595913888888887
Kang to Ghazi Botswana Africa,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,-21.8567,21.614386111111113
Kasane Zimbabwe Africa,6.852323703165336,7117438.171570461,5506584.068868719,5324593.729813339,277922.06572051666,88,-17.711672222222223,24.511941666666665
Kasane Zimbabwe Africa,6.852323703165336,7117438.171570461,5506584.068868719,5324593.729813339,277922.06572051666,88,-17.67272777777778,24.29319166666667
Kasane Zimbabwe Africa,6.852323703165336,7117438.171570461,5506584.068868719,5324593.729813339,277922.06572051666,88,-17.723783333333333,23.930275
Kasane Zimbabwe Africa,6.852323703165336,7117438.171570461,5506584.068868719,5324593.729813339,277922.06572051666,88,-17.501922222222223,24.322716666666665
Kasane Zimbabwe Africa,6.852323703165336,7117438.171570461,5506584.068868719,5324593.729813339,277922.06572051666,88,-17.672755555555558,24.293219444444446
Kasane Zimbabwe Africa,6.852323703165336,7117438.171570461,5506584.068868719,5324593.729813339,277922.06572051666,88,-17.667561111111112,24.11821944444445
Kasane Zimbabwe Africa,6.852323703165336,7117438.171570461,5506584.068868719,5324593.729813339,277922.06572051666,88,-17.556283333333333,24.43094166666667
Kasane Zimbabwe Africa,6.852323703165336,7117438.171570461,5506584.068868719,5324593.729813339,277922.06572051666,88,-17.59942222222222,24.217775
Kasane Zimbabwe Africa,6.852323703165336,7117438.171570461,5506584.068868719,5324593.729813339,277922.06572051666,88,-17.72381111111111,23.930141666666668
Kasane Zimbabwe Africa,6.852323703165336,7117438.171570461,5506584.068868719,5324593.729813339,277922.06572051666,88,-17.552283333333335,24.14602222222222
Kasane Zimbabwe Africa,6.852323703165336,7117438.171570461,5506584.068868719,5324593.729813339,277922.06572051666,88,-17.497977777777777,24.23566388888889
Kasane Zimbabwe Africa,6.852323703165336,7117438.171570461,5506584.068868719,5324593.729813339,277922.06572051666,88,-17.667561111111112,24.11821944444445
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-25.35547777777778,20.26175
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-24.994644444444447,19.834249999999997
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-24.26992222222222,18.97036111111111
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-29.46300555555555,25.394991666666662
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-24.147144444444443,18.825083333333332
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-23.91631111111111,18.546750000000003
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-24.401588888888888,19.12491388888889
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-26.15214444444444,21.22175
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-29.024441666666664,24.85527777777778
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-24.621033333333333,19.41647222222222
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-24.056033333333335,18.66813888888889
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-24.739894444444445,19.549719444444445
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-24.510755555555555,19.25175
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-25.47853333333333,20.442305555555556
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-24.83992222222222,19.68925
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-26.28658888888889,21.41952777777778
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-25.10686666666667,19.952027777777776
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-30.079366666666665,26.169530555555557
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-23.59381111111111,18.124805555555557
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-23.45381111111111,17.959527777777776
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-25.5602,20.56925
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-29.57016388888889,25.515238888888888
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-25.217699999999997,20.152027777777775
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-28.734061111111114,24.5125
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-29.64433888888889,25.616388888888892
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-26.381033333333335,21.563694444444444
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-23.69047777777778,18.269805555555553
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-29.493783333333333,25.445830555555556
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-22.31992222222222,16.511469444444444
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-23.094644444444445,17.517305555555556
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-29.132394444444444,25.0125
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-29.348227777777776,25.231666666666666
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-29.42045,25.341941666666667
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-29.38992222222222,25.289808333333333
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-22.750755555555557,17.096191666666666
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-23.236866666666668,17.720358333333333
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-29.775727777777774,25.771941666666667
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-23.791588888888892,18.410083333333333
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-28.541005555555557,24.188055555555557
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-22.18714444444445,16.36563611111111
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-23.33017222222222,17.836666666666666
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-30.183783333333334,26.316108333333332
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-22.54381111111111,16.782027777777778
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-26.5102,21.715083333333332
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-29.861283333333336,25.902777777777775
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-28.024088888888887,23.62008611111111
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-26.71795,22.025555555555556
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-22.432422222222225,16.67063888888889
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-27.304894444444447,22.730830555555553
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-27.947977777777776,23.490919444444444
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-27.812116666666668,23.302777777777777
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-27.09631111111111,22.44925277777778
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-26.628783333333335,21.87138888888889
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-28.884644444444444,24.710919444444443
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-26.821866666666665,22.129527777777778
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-27.512144444444445,23.400641666666665
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-28.231311111111108,23.92203055555556
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-22.608505555555556,16.903055555555554
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-28.736283333333333,24.513330555555555
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-27.199616666666667,22.575555555555557
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-27.658505555555553,23.170555555555556
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-29.95992222222222,26.02758888888889
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-26.973505555555555,22.292219444444445
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-29.261588888888888,25.14036388888889
Kimberley South Africa,9.067704675238875,1168704389.6151316,2389307475.5732827,448917262.76082414,81063216.74755068,80,-27.553505555555557,22.990555555555556
