# ModEM impedance responses for Created with MTMESH
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> -24.79278 22.41878
> 25 241
5.49819E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -4.78587E+00  -7.41903E-01   2.05194E-01
5.49819E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.53522E+00   1.44280E-01   4.10388E-01
3.68296E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.68179E+00   7.34677E-01   4.33620E-01
3.68296E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   3.45390E+00   1.38273E+00   2.16810E-01
3.68296E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -4.98645E+00  -8.23146E-01   2.16810E-01
3.68296E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.44332E+00  -8.18085E-02   4.33620E-01
2.46703E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.47222E+00   5.35045E-01   4.55551E-01
2.46703E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   3.78784E+00   1.19790E+00   2.27775E-01
2.46703E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -5.14251E+00  -9.17781E-01   2.27775E-01
2.46703E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.39263E+00  -1.46644E-01   4.55551E-01
1.65255E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.37876E+00   3.41410E-01   4.69742E-01
1.65255E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   3.93839E+00   9.78252E-01   2.34871E-01
1.65255E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -5.33867E+00  -1.03205E+00   2.34871E-01
1.65255E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.29540E+00  -2.44189E-01   4.69742E-01
1.10696E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.34966E+00   2.55780E-01   4.84414E-01
1.10696E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   4.07361E+00   9.70916E-01   2.42207E-01
1.10696E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -5.48545E+00  -1.14395E+00   2.42207E-01
1.10696E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.29032E+00  -1.63183E-01   4.84414E-01
7.41499E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.29677E+00   1.11482E-01   4.99000E-01
7.41499E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   4.14686E+00   1.03214E+00   2.49500E-01
7.41499E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -5.65551E+00  -1.40237E+00   2.49500E-01
7.41499E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.27450E+00  -1.13761E-01   4.99000E-01
4.96692E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.27861E+00   1.20044E-01   5.22315E-01
4.96692E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   4.20697E+00   1.26285E+00   2.61158E-01
4.96692E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -5.98317E+00  -1.66678E+00   2.61158E-01
4.96692E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.25296E+00  -1.75840E-01   5.22315E-01
3.32710E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.30335E+00   8.82520E-02   5.50017E-01
3.32710E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   4.29921E+00   1.60816E+00   2.75008E-01
3.32710E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -6.23928E+00  -2.12308E+00   2.75008E-01
3.32710E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.16433E+00  -2.31951E-01   5.50017E-01
2.22866E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.28088E+00   9.12712E-02   5.88333E-01
2.22866E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   4.42576E+00   2.14004E+00   2.94167E-01
2.22866E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -6.52387E+00  -2.64852E+00   2.94167E-01
2.22866E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.07144E+00  -2.55691E-01   5.88333E-01
1.49287E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.21377E+00   6.40341E-02   6.50810E-01
1.49287E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   4.64703E+00   2.99817E+00   3.25405E-01
1.49287E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -6.79479E+00  -3.53389E+00   3.25405E-01
1.49287E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   9.36481E-01  -2.10292E-01   6.50810E-01
1.00000E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.20761E+00  -8.32603E-02   7.41732E-01
1.00000E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   4.86507E+00   4.18895E+00   3.70866E-01
1.00000E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -7.06853E+00  -4.84496E+00   3.70866E-01
1.00000E+00  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   8.43056E-01  -1.03450E-01   7.41732E-01
9.08595E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZXX  -1.55019E+00  -8.36771E-01   1.35097E-01
9.08595E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZXY   6.73314E-01   6.78529E-01   6.75486E-02
9.08595E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZYX  -1.60242E+00  -1.03814E+00   6.75486E-02
9.08595E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZYY   6.88571E-01   4.95559E-01   1.35097E-01
6.08624E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZXX  -1.84597E+00  -8.18870E-01   1.57145E-01
6.08624E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZXY   8.59580E-01   6.87884E-01   7.85724E-02
6.08624E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZYX  -2.00220E+00  -1.01116E+00   7.85724E-02
6.08624E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZYY   7.50771E-01   5.23280E-01   1.57145E-01
4.07689E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZXX  -2.26601E+00  -7.33789E-01   1.71161E-01
4.07689E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZXY   8.49381E-01   6.87551E-01   8.55807E-02
4.07689E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZYX  -2.43628E+00  -1.11878E+00   8.55807E-02
4.07689E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZYY   8.09730E-01   3.26396E-01   1.71161E-01
2.73090E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZXX  -2.48534E+00  -3.98969E-01   1.95823E-01
2.73090E+02  CPV007_imp_rev   -17.9551   20.2871    755832.726   -220976.550  1080.000  ZXY   1.10858E+00   7.47339E-01   9.79115E-02
