# ModEM impedance responses for ModEM impedance responses for Created with MTMESH                                                   
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -24.793  22.419
>     25   241
2.024960E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.057050E+00  -7.893076E-01   2.000000E+15
2.024960E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   5.054990E-01   4.722092E-01   2.000000E+15
2.024960E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -1.593175E+00  -1.292804E+00   2.000000E+15
2.024960E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   5.811434E-01   4.038976E-01   2.000000E+15
9.085950E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXX  -1.482251E+00  -7.488104E-01   2.000000E+15
9.085950E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXY   7.255972E-01   6.132059E-01   2.000000E+15
9.085950E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYX  -1.666642E+00  -1.054491E+00   2.000000E+15
9.085950E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYY   6.429605E-01   3.558031E-01   2.000000E+15
6.086240E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXX  -1.758161E+00  -6.671002E-01   2.000000E+15
6.086240E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXY   8.866178E-01   6.979399E-01   2.000000E+15
6.086240E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYX  -1.999809E+00  -1.072148E+00   2.000000E+15
6.086240E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYY   7.594294E-01   3.385482E-01   2.000000E+15
4.076890E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXX  -2.012730E+00  -5.024210E-01   2.000000E+15
4.076890E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXY   1.064418E+00   7.899927E-01   2.000000E+15
4.076890E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYX  -2.338618E+00  -1.035781E+00   2.000000E+15
4.076890E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYY   8.633125E-01   2.993999E-01   2.000000E+15
2.730900E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXX  -2.197158E+00  -2.459584E-01   2.000000E+15
2.730900E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXY   1.268405E+00   8.987648E-01   2.000000E+15
2.730900E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYX  -2.644042E+00  -9.363948E-01   2.000000E+15
